id_geo;secteur_activite;result_label;result_type;result_housenumber;result_name;NOM_COMMUNE;ADRESSE;FILIERE;CODE_GRAND_SECTEUR;latitude;longitude;score;consommation_energie_brut;estimation_ges_brut;surface_habitable;PDL_elec;CONSO_elec;PDL_gaz;CONSO_gaz;classe_consommation_energie;classe_estimation_ges
77035_b131;;Villeneuve les Ormes 77940 Blennes;street;;Villeneuve les Ormes;;;;;48.226335;3.012163;0.53;54589.12;2576.0;368.0;0.0;0.0;0.0;0.0;C;B
77035_hrwgwu;;La Roustiere 77940 Blennes;street;;La Roustiere;;;;;48.256091;3.009321;0.72;39879.183;11962.323999999999;286.18;0.0;0.0;0.0;0.0;C;E
77035_ou64pv_00007;;7 Rue de la Raie Creuse 77940 Blennes;housenumber;7;Rue de la Raie Creuse;;;;;48.254916;3.016479;0.78;47082.0;10292.8;140.0;0.0;0.0;0.0;0.0;F;F
77054_0040_00001;;1 Rue du Château 77940 La Brosse-Montceaux;housenumber;1;Rue du Château;;;;;48.343372;3.023647;0.8;18392.0;5456.0;88.0;0.0;0.0;0.0;0.0;D;F
77054_0040_00005;;5 Rue du Château 77940 La Brosse-Montceaux;housenumber;5.0;Rue du Château;;;;;48.343862;3.023556;0.77;4409.622;196.692;88.6;0.0;0.0;0.0;0.0;A;A
77054_0040_00005_ter;;5 ter Rue du Château 77940 La Brosse-Montceaux;housenumber;5 ter;Rue du Château;;;;;48.344161;3.023553;0.8;19213.656;953.379;77.7;0.0;0.0;0.0;0.0;E;C
77054_0040_00007;Habitation (Maisons individuelles);7 Rue du Château 77940 La Brosse-Montceaux;housenumber;7;Rue du Château;;;;;48.344372;3.0235540000000003;0.8;57247.83;7159.215;143.5;0.0;0.0;0.0;0.0;F;E
77054_0046;;Impasse du Cloitre 77940 La Brosse-Montceaux;street;;Impasse du Cloitre;;;;;48.34581;3.019959;0.4775;26164.167;1360.199;431.0;0.0;0.0;0.0;0.0;B;A
77054_0046_00013;Habitation (maisons individuelles);13 Impasse du Cloitre 77940 La Brosse-Montceaux;housenumber;13;Impasse du Cloitre;;;;;48.346595;3.020164;0.82;28536.0;1640.0;82.0;0.0;0.0;0.0;0.0;F;D
77054_0046_00015;;15 Impasse du Cloitre 77940 La Brosse-Montceaux;housenumber;15;Impasse du Cloitre;;;;;48.346682;3.020194;0.52;5707.26;301.352;108.4;0.0;0.0;0.0;0.0;B;A
77054_0060_00005;Habitation (maisons individuelles);5 Route du Chevinois 77940 La Brosse-Montceaux;housenumber;5;Route du Chevinois;;;;;48.340354;3.025644;0.82;13841.699999999999;3245.64;95.46;0.0;0.0;0.0;0.0;C;D
77054_0060_00009;Habitation (maisons individuelles);9 Route du Chevinois 77940 La Brosse-Montceaux;housenumber;9;Route du Chevinois;;;;;48.339002;3.02881;0.76;29750.0;1400.0;175.0;0.0;0.0;0.0;0.0;D;B
77054_0060_00020;;20 Route du Chevinois 77940 La Brosse-Montceaux;housenumber;20;Route du Chevinois;;;;;48.339981;3.02665;0.75;22210.880999999998;1148.5674;87.41;0.0;0.0;0.0;0.0;E;C
77054_0080_00003;Habitation (maisons individuelles);3 Rue Fleurie 77940 La Brosse-Montceaux;housenumber;3;Rue Fleurie;;;;;48.344497;3.017561;0.79;31365.0;7310.0;85.0;0.0;0.0;0.0;0.0;F;G
77054_0080_00009;;9 Rue Fleurie 77940 La Brosse-Montceaux;housenumber;9;Rue Fleurie;;;;;48.344535;3.018575;0.79;23184.0;5376.0;112.0;0.0;0.0;0.0;0.0;D;E
77054_0080_00010;;10 Rue Fleurie 77940 La Brosse-Montceaux;housenumber;10.0;Rue Fleurie;;;;;48.344462;3.018441;0.73;38282.130000000005;8958.15;153.0;0.0;0.0;0.0;0.0;E;F
77054_0120_00002_bis;;2 bis Rue de la Forêt 77940 La Brosse-Montceaux;housenumber;2 bis;Rue de la Forêt;;;;;48.345107;3.016518;0.82;45990.0;10759.0;350.0;0.0;0.0;0.0;0.0;C;D
77054_0140_00009;;9 Rue Grande 77940 La Brosse-Montceaux;housenumber;9;Rue Grande;;;;;48.34582;3.015956;0.79;18560.0;3364.0;116.0;0.0;0.0;0.0;0.0;D;D
77054_0140_00011;;11 Rue Grande 77940 La Brosse-Montceaux;housenumber;11;Rue Grande;;;;;48.34575;3.016185;0.79;33477.42;6406.65;69.0;0.0;0.0;0.0;0.0;G;G
77054_0140_00012;;12 Rue Grande 77940 La Brosse-Montceaux;housenumber;12;Rue Grande;;;;;48.345268;3.018103;0.79;0.0;0.0;130.0;0.0;0.0;0.0;0.0;A;A
77054_0140_00017;;17 Rue Grande 77940 La Brosse-Montceaux;housenumber;17;Rue Grande;;;;;48.345545;3.016971;0.79;12150.0;2850.0;75.0;0.0;0.0;0.0;0.0;D;E
77054_0140_00021_bis;;21 bis Rue Grande 77940 La Brosse-Montceaux;housenumber;21 bis;Rue Grande;;;;;48.345444;3.017876;0.81;9986.32;1045.08;58.06;0.0;0.0;0.0;0.0;D;C
77054_0140_00031;;31 Rue Grande 77940 La Brosse-Montceaux;housenumber;31;Rue Grande;;;;;48.344407;3.019493;0.79;50600.0;1540.0;110.0;0.0;0.0;0.0;0.0;G;C
77054_0140_00036;Habitation (maisons individuelles);36 Rue Grande 77940 La Brosse-Montceaux;housenumber;36;Rue Grande;;;;;48.341149;3.024022;0.79;44175.0;7130.0;155.0;0.0;0.0;0.0;0.0;E;E
77054_0150;;Chemin de la Gde Rangee 77940 La Brosse-Montceaux;street;;Chemin de la Gde Rangee;;;;;48.349845;3.026909;0.71;45460.399999999994;2739.05;145.0;0.0;0.0;0.0;0.0;E;C
77054_0150_00009;;9 Chemin de la Gde Rangee 77940 La Brosse-Montceaux;housenumber;9;Chemin de la Gde Rangee;;;;;48.349845;3.026909;0.75;88386.1;5212.6;450.0;0.0;0.0;0.0;0.0;D;C
77054_0160_00003;;3 Rue Jacquine 77940 La Brosse-Montceaux;housenumber;3;Rue Jacquine;;;;;48.345353;3.019609;0.8;10010.0;2310.0;110.0;0.0;0.0;0.0;0.0;C;D
77054_0160_00013_a;;13 a Rue Jacquine 77940 La Brosse-Montceaux;housenumber;13 a;Rue Jacquine;;;;;48.345591;3.021444;0.75;21504.0;1056.0;96.0;0.0;0.0;0.0;0.0;D;C
77054_0160_00014;;14 Rue Jacquine 77940 La Brosse-Montceaux;housenumber;14;Rue Jacquine;;;;;48.345499;3.0213;0.8;45396.0;10621.5;145.5;0.0;0.0;0.0;0.0;E;F
77054_0160_00022;Habitation (maisons individuelles);22 Rue Jacquine 77940 La Brosse-Montceaux;housenumber;22;Rue Jacquine;;;;;48.345213;3.022592;0.8;15180.0;3630.0;110.0;0.0;0.0;0.0;0.0;C;D
77054_0179_00009;;9 Impasse Madeleine Loriot 77940 La Brosse-Montceaux;housenumber;9;Impasse Madeleine Loriot;;;;;48.344854;3.024793;0.68;4669.871999999999;583.7339999999999;81.3;0.0;0.0;0.0;0.0;B;B
77054_0180_00001;Habitation (maisons individuelles);1 Rue des Marronniers 77940 La Brosse-Montceaux;housenumber;1;Rue des Marronniers;;;;;48.344423;3.016332;0.8;0.0;0.0;38.64;0.0;0.0;0.0;0.0;A;A
77054_0180_00015;Habitation (maisons individuelles);15 Rue des Marronniers 77940 La Brosse-Montceaux;housenumber;15;Rue des Marronniers;;;;;48.343832;3.016735;0.8;16786.32;851.48;60.82;0.0;0.0;0.0;0.0;E;C
77054_0180_00021;Habitation (maisons individuelles);21 Rue des Marronniers 77940 La Brosse-Montceaux;housenumber;21;Rue des Marronniers;;;;;48.343702;3.016981;0.82;27740.0;2280.0;190.0;0.0;0.0;0.0;0.0;C;C
77054_0180_00022;;22 Rue des Marronniers 77940 La Brosse-Montceaux;housenumber;22;Rue des Marronniers;;;;;48.343747;3.016699;0.8;82320.0;2240.0;560.0;0.0;0.0;0.0;0.0;C;A
77054_0186_00006;;6 Rue de la Montcelle 77940 La Brosse-Montceaux;housenumber;6;Rue de la Montcelle;;;;;48.346098;3.020909;0.76;36978.0;2193.0;100.0;0.0;0.0;0.0;0.0;F;D
77054_0186_00007;;7 Rue de la Montcelle 77940 La Brosse-Montceaux;housenumber;7;Rue de la Montcelle;;;;;48.346247;3.02108;0.43;4569.481;227.943;81.7;0.0;0.0;0.0;0.0;B;A
77054_0200;;Rue de la Rangée 77940 La Brosse-Montceaux;street;;Rue de la Rangée;;;;;48.345585;3.0178830000000003;0.48;6846.879199999999;212.63599999999997;80.24;0.0;0.0;0.0;0.0;B;A
77054_0200_00002_bis;Habitation (maisons individuelles);2 bis Rue de la Rangée 77940 La Brosse-Montceaux;housenumber;2 bis;Rue de la Rangée;;;;;48.345672;3.018011;0.75;11656.0;564.0;94.0;0.0;0.0;0.0;0.0;C;B
77054_0200_00003_bis;Habitation (maisons individuelles);3 bis Rue de la Rangée 77940 La Brosse-Montceaux;housenumber;3 bis;Rue de la Rangée;;;;;48.345937;3.018092;0.77;21139.88;885.44;110.68;0.0;0.0;0.0;0.0;D;B
77054_0200_00005;Habitation (maisons individuelles);5 Rue de la Rangée 77940 La Brosse-Montceaux;housenumber;5;Rue de la Rangée;;;;;48.346042;3.018157;0.81;0.0;0.0;192.0;0.0;0.0;0.0;0.0;A;A
77054_0220_00005;Habitation (maisons individuelles);5 Rue des Sablons 77940 La Brosse-Montceaux;housenumber;5;Rue des Sablons;;;;;48.344591;3.016363;0.81;19140.0;4495.0;145.0;0.0;0.0;0.0;0.0;C;D
77054_0220_00009;;9 Rue des Sablons 77940 La Brosse-Montceaux;housenumber;9;Rue des Sablons;;;;;48.34378;3.015923;0.81;0.0;0.0;80.0;0.0;0.0;0.0;0.0;A;A
77054_0220_00012;;12 Rue des Sablons 77940 La Brosse-Montceaux;housenumber;12;Rue des Sablons;;;;;48.344076;3.015849;0.81;0.0;0.0;83.5;0.0;0.0;0.0;0.0;A;A
77054_0240_00009;Habitation (Maisons individuelles);9 Rue de la Vallée 77940 La Brosse-Montceaux;housenumber;9;Rue de la Vallée;;;;;48.344093;3.021652;0.81;0.0;0.0;68.0;0.0;0.0;0.0;0.0;A;A
77054_0240_00026;Habitation (Maisons individuelles);26 Rue de la Vallée 77940 La Brosse-Montceaux;housenumber;26;Rue de la Vallée;;;;;48.344923;3.023967;0.81;0.0;0.0;95.0;0.0;0.0;0.0;0.0;A;A
77054_0240_00033;;;;;;LA BROSSE-MONTCEAUX;33 RUE DE LA VALLEE;E;T;48.347839;3.026168;0.8600027272727272;0.0;0.0;0.0;1.0;89.11819000000001;0.0;0.0;G;G
77054_0240_00034;;34 Rue de la Vallée 77940 La Brosse-Montceaux;housenumber;34;Rue de la Vallée;;;;;48.345477;3.0240400000000003;0.81;51562.5;2722.5;165.0;0.0;0.0;0.0;0.0;E;C
77054_0260;;Rue des Vignes 77940 La Brosse-Montceaux;street;;Rue des Vignes;;;;;48.343919;3.014744;0.74;6687.487;335.331;100.7;0.0;0.0;0.0;0.0;B;A
77054_0260_00004;Habitation (maisons individuelles);4 Rue des Vignes 77940 La Brosse-Montceaux;housenumber;4;Rue des Vignes;;;;;48.3436;3.0144330000000004;0.8;0.0;0.0;227.0;0.0;0.0;0.0;0.0;A;A
77054_0260_00009;Habitation (Maisons individuelles);9 Rue des Vignes 77940 La Brosse-Montceaux;housenumber;9;Rue des Vignes;;;;;48.343433000000005;3.014298;0.8;0.0;0.0;84.0;0.0;0.0;0.0;0.0;A;A
77054_0260_00019;Habitation (maisons individuelles);19 Rue des Vignes 77940 La Brosse-Montceaux;housenumber;19;Rue des Vignes;;;;;48.342936;3.013439;0.81;24449.120000000003;3876.0800000000004;74.54;0.0;0.0;0.0;0.0;E;E
77054_0280;;Rue le Vigneau 77940 La Brosse-Montceaux;street;;Rue le Vigneau;;;;;48.344178;3.020283;0.76;4909.7705;1271.246;75.85;0.0;0.0;0.0;0.0;B;C
77054_0280_00004;;4 Rue le Vigneau 77940 La Brosse-Montceaux;housenumber;4;Rue le Vigneau;;;;;48.344242;3.02042;0.54;6531.2064;990.1944000000001;107.28;0.0;0.0;0.0;0.0;B;B
77054_0280_00005;;5 Rue le Vigneau 77940 La Brosse-Montceaux;housenumber;5;Rue le Vigneau;;;;;48.344534;3.020611;0.8;16880.0;560.0;80.0;0.0;0.0;0.0;0.0;D;B
77054_6m8g86;;Rue du Chemin des Groseilliers 77940 La Brosse-Montceaux;street;;Rue du Chemin des Groseilliers;;;;;48.345503;3.024371;0.63;3714.9840000000004;160.524;81.9;0.0;0.0;0.0;0.0;A;A
77054_b083;;Hameau de Chevinois 77940 La Brosse-Montceaux;street;;Hameau de Chevinois;;;;;48.336636;3.031639;0.71;18004.76;4211.2;188.0;0.0;0.0;0.0;0.0;C;D
77061_0020_00009_bis;;9 bis Rue Alexandre Jozon 77130 Cannes-Écluse;housenumber;9 bis;Rue Alexandre Jozon;;;;;48.366174;2.978349;0.8;38052.0;1812.0;151.0;0.0;0.0;0.0;0.0;E;C
77061_0036_00004;Habitation (maisons individuelles);4 Allee des Belles Prises 77130 Cannes-Écluse;housenumber;4;Allee des Belles Prises;;;;;48.361857;2.993737;0.82;39324.119999999995;2431.33;105.71;0.0;0.0;0.0;0.0;F;D
77061_0040;;Rue des Bordes 77130 Cannes-Écluse;street;;Rue des Bordes;;;;;48.36754399999997;2.985883999999999;0.7788372093023259;165181.14580000003;37479.2259;2604.9399999999996;0.0;0.0;0.0;0.0;B;C
77061_0040_00026;;26 Rue des Bordes 77130 Cannes-Écluse;housenumber;26;Rue des Bordes;;;;;48.367338;2.988522;0.79;24587.64;5753.44;154.0;0.0;0.0;0.0;0.0;D;E
77061_0040_00046;Habitation (maisons individuelles);46 Rue des Bordes 77130 Cannes-Écluse;housenumber;46;Rue des Bordes;;;;;48.36699;2.990107;0.79;0.0;0.0;150.0;0.0;0.0;0.0;0.0;A;A
77061_0040_00050;;50 Rue des Bordes 77130 Cannes-Écluse;housenumber;50;Rue des Bordes;;;;;48.367338;2.990762;0.79;19092.0;4816.0;86.0;0.0;0.0;0.0;0.0;D;F
77061_0040_00066;Habitation (maisons individuelles);66 Rue des Bordes 77130 Cannes-Écluse;housenumber;66;Rue des Bordes;;;;;48.367509000000005;2.992409;0.79;7255.72;190.94;190.94;0.0;0.0;0.0;0.0;A;A
77061_0040_00070;;70 Rue des Bordes 77130 Cannes-Écluse;housenumber;70;Rue des Bordes;;;;;48.36780499999998;2.993465;0.7899999999999998;62368.37059999999;14332.136;1001.6800000000001;0.0;0.0;0.0;0.0;B;C
77061_0050_00006;;6 Allée des Bosquets 77130 Cannes-Écluse;housenumber;6;Allée des Bosquets;;;;;48.362034;2.97782;0.8;29887.0;1573.0;121.0;0.0;0.0;0.0;0.0;E;C
77061_0060_00006;Habitation (maisons individuelles);6 Rue de Bray 77130 Cannes-Écluse;housenumber;6;Rue de Bray;;;;;48.367859;2.986191;0.77;21246.4;4939.200000000001;78.4;0.0;0.0;0.0;0.0;E;F
77061_0060_00012;Habitation (maisons individuelles);12 Rue de Bray 77130 Cannes-Écluse;housenumber;12;Rue de Bray;;;;;48.368366;2.986066;0.76;28452.868;5699.772;180.10000000000002;0.0;0.0;0.0;0.0;D;D
77061_0060_00018;Habitation (Maisons individuelles);18 Rue de Bray 77130 Cannes-Écluse;housenumber;18;Rue de Bray;;;;;48.368609;2.986134;0.78;36449.98;7229.93;71.0;0.0;0.0;0.0;0.0;G;G
77061_0060_00023;;23 Rue de Bray 77130 Cannes-Écluse;housenumber;23;Rue de Bray;;;;;48.368932;2.986159;0.78;17264.0;4056.0;104.0;0.0;0.0;0.0;0.0;D;E
77061_0060_00025;;25 Rue de Bray 77130 Cannes-Écluse;housenumber;25;Rue de Bray;;;;;48.369172;2.986219;0.78;25957.71;6027.12;68.49;0.0;0.0;0.0;0.0;F;G
77061_0060_00031;Habitation (Maisons individuelles);31 Rue de Bray 77130 Cannes-Écluse;housenumber;31;Rue de Bray;;;;;48.369571;2.986342;0.78;37266.48;2241.47;71.0;0.0;0.0;0.0;0.0;G;D
77061_0060_00040;;40 Rue de Bray 77130 Cannes-Écluse;housenumber;40.0;Rue de Bray;;;;;48.370078;2.986571;0.78;75300.0;22500.0;300.0;0.0;0.0;0.0;0.0;E;F
77061_0060_00041;;41 Rue de Bray 77130 Cannes-Écluse;housenumber;41;Rue de Bray;;;;;48.369866;2.985571;0.78;22950.0;5250.0;150.0;0.0;0.0;0.0;0.0;D;E
77061_0060_00055;Habitation (maisons individuelles);55 Rue de Bray 77130 Cannes-Écluse;housenumber;55;Rue de Bray;;;;;48.370897;2.986637;0.78;21830.0;3330.0;185.0;0.0;0.0;0.0;0.0;C;C
77061_0060_00063;Habitation (maisons individuelles);63 Rue de Bray 77130 Cannes-Écluse;housenumber;63;Rue de Bray;;;;;48.373381;2.9874110000000003;0.78;35909.280000000006;1178.8400000000001;90.68;0.0;0.0;0.0;0.0;F;C
77061_0080_00006;;6 Chemin des Buttes 77130 Cannes-Écluse;housenumber;6;Chemin des Buttes;;;;;48.364077;2.993985;0.8;19932.16;5979.52;64.0;0.0;0.0;0.0;0.0;E;G
77061_0100;;Chemin des Cailloux 77130 Cannes-Écluse;street;;Chemin des Cailloux;;;;;48.362177;2.984868;0.7533333333333333;15984.931;1041.9379999999999;263.8;0.0;0.0;0.0;0.0;B;A
77061_0100_00004;Habitation (maisons individuelles);4 Chemin des Cailloux 77130 Cannes-Écluse;housenumber;4;Chemin des Cailloux;;;;;48.362172;2.984424;0.81;59566.0;3634.0;158.0;0.0;0.0;0.0;0.0;F;D
77061_0100_00014;Habitation (maisons individuelles);14 Chemin des Cailloux 77130 Cannes-Écluse;housenumber;14;Chemin des Cailloux;;;;;48.362237;2.983328;0.81;16437.68;3838.24;83.44;0.0;0.0;0.0;0.0;D;E
77061_0100_00028;Habitation (maisons individuelles);28 Chemin des Cailloux 77130 Cannes-Écluse;housenumber;28;Chemin des Cailloux;;;;;48.362417;2.981732;0.81;23663.15;1071.8500000000001;82.45;0.0;0.0;0.0;0.0;E;C
77061_0100_00057;Habitation (maisons individuelles);57 Chemin des Cailloux 77130 Cannes-Écluse;housenumber;57;Chemin des Cailloux;;;;;48.362544;2.97768;0.81;21529.5;972.3000000000001;138.9;0.0;0.0;0.0;0.0;D;B
77061_0100_00069;Habitation (Maisons individuelles);69 Chemin des Cailloux 77130 Cannes-Écluse;housenumber;69;Chemin des Cailloux;;;;;48.362656;2.975644;0.81;27256.84;1549.72;86.0;0.0;0.0;0.0;0.0;E;C
77061_0130;Habitation (maisons individuelles);Rue du Château 77130 Cannes-Écluse;street;;Rue du Château;;;;;48.362731;2.985714;0.7150000000000001;5449.29;252.75;351.1;0.0;0.0;0.0;0.0;A;A
77061_0140_00006;Habitation (maisons individuelles);6 Rue Chaude 77130 Cannes-Écluse;housenumber;6;Rue Chaude;;;;;48.364374;2.984977;0.77;12024.0;2808.0;72.0;0.0;0.0;0.0;0.0;D;E
77061_0140_00010;;10 Rue Chaude 77130 Cannes-Écluse;housenumber;10;Rue Chaude;;;;;48.364101;2.98498;0.77;14536.0;3404.0;92.0;0.0;0.0;0.0;0.0;D;E
77061_0140_00016;Habitation (maisons individuelles);16 Rue Chaude 77130 Cannes-Écluse;housenumber;16;Rue Chaude;;;;;48.363811;2.984953;0.77;0.0;0.0;99.27;0.0;0.0;0.0;0.0;A;A
77061_0160_00002;Habitation (maisons individuelles);2 Rue de la Couture 77130 Cannes-Écluse;housenumber;2;Rue de la Couture;;;;;48.363918;2.978463;0.8;27360.0;2850.0;95.0;0.0;0.0;0.0;0.0;E;D
77061_0160_00008;;8 Rue de la Couture 77130 Cannes-Écluse;housenumber;8;Rue de la Couture;;;;;48.364064;2.977794;0.8;22428.0;1176.0;84.0;0.0;0.0;0.0;0.0;E;C
77061_0160_00017;Habitation (maisons individuelles);17 Rue de la Couture 77130 Cannes-Écluse;housenumber;17;Rue de la Couture;;;;;48.364201;2.976001;0.8;27576.0;1584.0;72.0;0.0;0.0;0.0;0.0;F;D
77061_0160_00032;Habitation (maisons individuelles);32 Rue de la Couture 77130 Cannes-Écluse;housenumber;32;Rue de la Couture;;;;;48.364203;2.975046;0.8;49528.0;3116.0;82.0;0.0;0.0;0.0;0.0;G;E
77061_0160_00036;Habitation (maisons individuelles);36 Rue de la Couture 77130 Cannes-Écluse;housenumber;36;Rue de la Couture;;;;;48.363919;2.9748080000000003;0.8;38026.759999999995;2271.5099999999998;84.13;0.0;0.0;0.0;0.0;G;D
77061_0160_00042;;42 Rue de la Couture 77130 Cannes-Écluse;housenumber;42;Rue de la Couture;;;;;48.36348;2.974441;0.8;32736.0;1931.25;75.0;0.0;0.0;0.0;0.0;F;D
77061_0160_00043;Habitation (maisons individuelles);43 Rue de la Couture 77130 Cannes-Écluse;housenumber;43;Rue de la Couture;;;;;48.363516;2.976971;0.8;25421.0;1271.05;115.55;0.0;0.0;0.0;0.0;D;C
77061_0220_00007;;7 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;7;Rue Désiré Thoison;;;;;48.366834;2.974618;0.8;12250.0;2870.0;70.0;0.0;0.0;0.0;0.0;D;E
77061_0220_00014;Habitation (maisons individuelles);14 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;14;Rue Désiré Thoison;;;;;48.365564;2.976233;0.81;26382.51;6174.63;62.37;0.0;0.0;0.0;0.0;F;G
77061_0220_00031;;31 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;31;Rue Désiré Thoison;;;;;48.365594;2.978282;0.81;88374.0;15702.0;601.0;0.0;0.0;0.0;0.0;C;D
77061_0220_00033;Habitation (maisons individuelles);33 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;33;Rue Désiré Thoison;;;;;48.3655;2.978682;0.81;9020.0;2090.0;110.0;0.0;0.0;0.0;0.0;B;C
77061_0220_00040;Habitation (parties privatives d immeuble col;40 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;40.0;Rue Désiré Thoison;;;;;48.365329;2.979165;0.81;0.0;0.0;41.84;0.0;0.0;0.0;0.0;A;A
77061_0220_00053;;53 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;53.0;Rue Désiré Thoison;;;;;48.365262;2.980155;0.488;62383.1492;3313.502000000001;138.16000000000003;0.0;0.0;0.0;0.0;G;D
77061_0220_00060;Habitation (maisons individuelles);60 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;60;Rue Désiré Thoison;;;;;48.364961;2.9817150000000003;0.81;0.0;0.0;38.0;0.0;0.0;0.0;0.0;A;A
77061_0220_00070;Habitation (parties privatives d immeuble col;70 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;70;Rue Désiré Thoison;;;;;48.364835;2.982587;0.81;0.0;0.0;107.0;0.0;0.0;0.0;0.0;A;A
77061_0220_00071;Habitation (parties privatives d immeuble col;71 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;71;Rue Désiré Thoison;;;;;48.36478400000001;2.9839630000000006;0.81;0.0;0.0;87.44;0.0;0.0;0.0;0.0;A;A
77061_0220_00072;Habitation (parties privatives d immeuble col;72 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;72;Rue Désiré Thoison;;;;;48.364799;2.9827470000000003;0.81;0.0;0.0;122.0;0.0;0.0;0.0;0.0;A;A
77061_0220_00081;;81 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;81;Rue Désiré Thoison;;;;;48.364715;2.988024;0.81;35554.200000000004;10665.599999999999;110.0;0.0;0.0;0.0;0.0;E;G
77061_0220_00082;;82 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;82.0;Rue Désiré Thoison;;;;;48.364743;2.983415;0.81;29869.44;5689.35;141.0;0.0;0.0;0.0;0.0;D;E
77061_0220_00084;Habitation (parties privatives d immeuble col;84 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;84;Rue Désiré Thoison;;;;;48.364734000000006;2.983546;0.7212500000000002;17492.65;926.9699999999999;361.09000000000003;0.0;0.0;0.0;0.0;A;A
77061_0220_00085;;85 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;85.0;Rue Désiré Thoison;;;;;48.364229;2.988177;0.81;6966.399;394.53900000000004;113.7;0.0;0.0;0.0;0.0;B;A
77061_0220_00089;Habitation (maisons individuelles);89 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;89;Rue Désiré Thoison;;;;;48.363563;2.9882720000000003;0.81;31950.24;7036.66;95.09;0.0;0.0;0.0;0.0;F;F
77061_0220_00090;;90 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;90;Rue Désiré Thoison;;;;;48.364695000000005;2.984071;0.81;27306.18;888.624;59.4;0.0;0.0;0.0;0.0;G;C
77061_0220_00125;;125 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;125;Rue Désiré Thoison;;;;;48.361025;2.992073;0.79;22100.1;1194.6;99.55;0.0;0.0;0.0;0.0;D;C
77061_0220_00136;Habitation (maisons individuelles);136 Rue Désiré Thoison 77130 Cannes-Écluse;housenumber;136;Rue Désiré Thoison;;;;;48.360776;2.992224;0.81;25044.600000000002;1073.3400000000001;119.26;0.0;0.0;0.0;0.0;D;B
77061_0230_00002;Habitation (maisons individuelles);2 Rue des Ecoles 77130 Cannes-Écluse;housenumber;2;Rue des Ecoles;;;;;48.360889;2.984523;0.79;33704.0;7889.799999999999;76.6;0.0;0.0;0.0;0.0;F;G
77061_0420_00002;;2 Chemin de la Sabliere 77130 Cannes-Écluse;housenumber;2;Chemin de la Sabliere;;;;;48.360613;2.974102;0.76;32025.0;1785.0;105.0;0.0;0.0;0.0;0.0;E;C
77061_0448_00001;;1 Rue du Fort Vendrest 77130 Cannes-Écluse;housenumber;1;Rue du Fort Vendrest;;;;;48.368059;2.992629;0.67;28080.0;1440.0;180.0;0.0;0.0;0.0;0.0;D;B
77061_0461_00007;Habitation (maisons individuelles);7 Rue de la Garenne 77130 Cannes-Écluse;housenumber;7;Rue de la Garenne;;;;;48.362795;2.98424;0.73;57984.22;11680.619999999999;167.93;0.0;0.0;0.0;0.0;F;F
77061_0461_00020;;20 Rue de la Garenne 77130 Cannes-Écluse;housenumber;20;Rue de la Garenne;;;;;48.362992;2.982221;0.8;19647.056;982.3528;88.66;0.0;0.0;0.0;0.0;D;C
77061_0461_00051;;51 Rue de la Garenne 77130 Cannes-Écluse;housenumber;51;Rue de la Garenne;;;;;48.363185;2.978812;0.8;21870.0;4151.25;101.25;0.0;0.0;0.0;0.0;D;E
77061_0461_00053;Habitation (maisons individuelles);53 Rue de la Garenne 77130 Cannes-Écluse;housenumber;53;Rue de la Garenne;;;;;48.363223;2.97861;0.8;30960.0;1440.0;120.0;0.0;0.0;0.0;0.0;E;C
77061_0461_00055;Habitation (maisons individuelles);55 Rue de la Garenne 77130 Cannes-Écluse;housenumber;55;Rue de la Garenne;;;;;48.363264;2.978181;0.8;15300.0;2805.0;85.0;0.0;0.0;0.0;0.0;D;D
77061_0473_00001;;1 Rue de la Glacière 77130 Cannes-Écluse;housenumber;1;Rue de la Glacière;;;;;48.36312299999999;2.9846969999999993;0.5199999999999998;258685.14;60500.58000000001;1932.0;0.0;0.0;0.0;0.0;C;D
77061_0473_00005;;5 Rue de la Glacière 77130 Cannes-Écluse;housenumber;5;Rue de la Glacière;;;;;48.363072;2.984117;0.8;13038.0;3034.0;82.0;0.0;0.0;0.0;0.0;D;E
77061_0473_00007;;7 Rue de la Glacière 77130 Cannes-Écluse;housenumber;7;Rue de la Glacière;;;;;48.363072;2.983965;0.8;10050.0;2325.0;75.0;0.0;0.0;0.0;0.0;C;D
77061_0473_00008;;8 Rue de la Glacière 77130 Cannes-Écluse;housenumber;8;Rue de la Glacière;;;;;48.363154;2.983904;0.8;14592.0;3420.0;76.0;0.0;0.0;0.0;0.0;D;E
